userId,ISBN,bookRating
135776,394751019,4.5
135776,451166892,3.5
135799,743227441,5
135820,743436210,3
135820,786868716,4
135830,786868716,5
135831,142001740,4
135831,452282829,3.5
135831,743412028,3.5
135831,743418174,3
135838,385486804,3
135845,380789019,4
135847,786868716,5
135869,445406518,4.5
135873,452282829,4
135879,446356611,5
135893,385504209,5
136006,452269571,3.5
136010,316603287,2
136010,345378490,4.5
136010,441007813,4
136010,067102731X,4.5
136010,836204387,5
136014,142001740,4
136022,60987561,4
136025,446519960,4
136071,316143464,5
136093,804106304,2
136096,044023722X,2.5
136136,316969443,1.5
136137,763618292,4
136139,375727345,4.5
136139,380731851,4
136139,380792745,4
136139,425184943,4.5
136139,446670251,4
136139,452264790,4
136139,679776591,5
136159,380727501,3
136186,345338545,5
136193,60188731,4
136193,374129983,4.5
136193,385504209,4
136193,871136791,5
136193,140003065X,4
136201,60557257,4
136205,140042393,5
136205,014017530X,3.5
136205,142001740,5
136205,380789019,4.5
136205,446310786,5
136205,446391301,4.5
136234,142001740,5
136237,743436210,2
136240,451168364,3.5
136240,679745203,4
136252,345337662,4.5
136252,380619458,4.5
136252,425120279,4
136252,553565214,4.5
136304,441783589,4
136306,1565075331,2.5
136326,671001795,3.5
136326,1400031346,4
136348,60085452,3.5
136348,60188731,4
136348,142001430,4
136348,151008116,3.5
136348,345447867,3.5
136348,399146431,3.5
136348,446602612,4
136348,671001795,3
136348,671776134,4
136348,684841185,3.5
136348,743227441,4.5
136348,915230151,1.5
136348,1400031346,4
136350,345378490,2.5
136357,440122090,4
136382,380018179,3.5
136382,446610399,3
136382,553268880,2.5
136382,684857820,5
136395,99743914,2.5
136396,345432479,4
136396,451177096,4.5
136396,451178599,5
136396,451186362,5
136419,1573229725,5
136439,671741195,3.5
136465,380816547,4.5
136465,671617028,4
136465,802135161,4
136491,142001740,5
136491,316769487,5
136491,345337662,4.5
136491,385504209,5
136491,446310786,4
136491,451191137,4.5
136491,452282152,5
136491,671617028,5
136491,679732764,4.5
136491,1400060737,5
136509,670891576,2.5
136551,517577402,2.5
136561,345337662,5
136561,517703963,5
136568,446530522,2
136584,425167313,2.5
136662,385486804,4
136735,316603287,4
136747,385324057,5
136795,446527165,5
136829,671880314,4.5
136829,743211383,1
136829,743436210,1.5
136908,61020710,3
136923,671729462,4
136930,440122090,2.5
136943,671776134,4.5
136943,743418174,3.5
137006,3257208626,4.5
137007,039304016X,4.5
137052,440900794,5
137065,142001740,4.5
137065,399151613,3
137068,425120279,3.5
137134,446602612,4
137137,345316509,5
137137,345402871,3.5
137137,446605409,5
137137,671660632,4.5
137143,440241073,2.5
137151,553275976,3
137190,140293442,3.5
137190,330332775,3
137190,552996181,2.5
137190,552998486,2.5
137211,385504209,4
137222,345334310,5
137222,441068804,5
137222,441328091,5
137282,767900383,2.5
137336,886773741,2
137397,140014845,4
137397,763618292,5
137397,2290314137,3
137448,380727501,3.5
137480,345396936,5
137497,60934913,4.5
137513,425167313,4
137515,61015725,4
137539,312981260,3.5
137587,671683993,3.5
137587,671789422,4
137588,385502532,3.5
137589,140042393,4
137589,156907380,1.5
137589,038542471X,3.5
137589,440214041,3.5
137589,440221595,3.5
137589,452274427,4.5
137589,553274295,5
137589,804106304,4
137606,553258001,4
137620,60938455,5
137627,345337662,4.5
137627,451166582,4.5
137684,039914563X,4
137684,044023722X,2
137688,60958022,4.5
137688,61015725,3
137688,671601075,4.5
137688,743227441,5
137742,505524090,5
137746,446310786,3.5
137752,1573227331,2.5
137760,60934913,3
137787,380001411,5
137799,440222656,4
137803,451526341,4.5
137816,140042598,2
137816,031205436X,4
137816,385504209,4.5
137816,393315630,5
137816,393319296,4.5
137816,393322157,3
137816,1573226521,4.5
137881,449702545,4.5
137914,786883219,3.5
137928,440228441,5
137940,446310786,4
137968,425191184,5
137986,140298479,4
137986,393317552,3.5
138010,60987561,3
138010,345426274,2
138010,375725784,4
138010,385504209,3.5
138097,451526341,5
138097,679433023,4.5
138100,375502947,5
138112,743227441,4.5
138124,330331973,4.5
138124,185326041X,2.5
138138,375502947,4.5
138138,743227441,4
138139,451166892,3.5
138139,679751521,4
138146,142001740,5
138159,044020562X,3.5
138176,385502532,4
138176,425167313,5
138189,446605239,5
138189,446608955,4
138193,671253832,1
138193,883681056,4
138198,446530522,4
138198,452282829,4.5
138198,067102423X,2.5
138198,671617028,2.5
138198,804106304,3.5
138198,886778905,4
138220,316777730,5
138239,449212602,5
138273,038548951X,3.5
138307,743424425,4
138351,316693286,4
138351,446532452,4.5
138379,039592720X,5
138379,044023722X,4.5
138379,452282152,4.5
138390,385334036,5
138390,440236703,4.5
138390,044023722X,4.5
138397,684857820,4
138407,449227421,3.5
138439,051512608X,4
138441,142001430,4
138441,788769049,4.5
138515,891075275,5
138524,151008116,5
138525,451458028,3.5
138525,067187750X,3.5
138529,449213447,4.5
138543,60931418,2.5
138543,345396936,4.5
138543,034540288X,3.5
138543,345432479,3.5
138543,042513024X,4.5
138543,446310786,5
138543,451526341,4.5
138565,440241073,3
138569,345427637,4.5
138578,60175400,4.5
138578,316693251,4.5
138578,316702757,5
138578,345404114,3.5
138578,446531332,4.5
138578,684857820,4.5
138586,671038567,3.5
138602,60248025,5
138602,345327861,5
138602,440235596,3.5
138602,670843342,4.5
138641,014013168X,4
138647,60199652,5
138656,067102423X,1.5
138658,345378490,2.5
138672,044023722X,4
138691,60187271,5
138703,345396936,3
138761,802139256,4.5
138777,60915544,4.5
138777,316776963,2.5
138826,767900383,4.5
138844,375703055,4.5
138844,375727345,5
138844,385336179,5
138844,425162443,4.5
138844,425167313,3.5
138844,452282829,4
138844,679433740,4
138852,679805273,4
138858,446611808,2.5
138867,441009425,3.5
138880,446531332,2.5
138883,446605239,5
138906,142001430,3
138906,380814021,4
138932,689824750,2.5
138937,671014196,4
138951,446527793,1
138954,60926317,3
138954,671776134,3.5
138985,60085452,5
138985,763619582,5
138995,61015725,3.5
138995,446610399,4
138995,451155750,4.5
139038,60188731,5
139047,786868716,3
139064,316710571,5
139070,014023313X,4
139070,375725784,5
139078,385504209,1.5
139141,380820846,3.5
139141,671739743,2.5
139141,671744216,2.5
139175,440204887,3.5
139182,553260111,4
139206,451210751,3.5
139208,044023722X,3.5
139209,014017530X,3.5
139209,374521727,3.5
139209,380789019,5
139213,743436210,5
139220,375760393,4
139230,440214041,4.5
139243,60934913,3.5
139243,385334036,3.5
139243,553375407,4
139245,014131088X,4.5
139273,786883219,2.5
139287,316769487,4.5
139327,553268880,4
139330,425167313,3.5
139359,375726403,4
139359,446670111,4.5
139359,743418174,3.5
139378,380731851,2.5
139387,316776963,5
139387,345361792,4.5
139387,375727345,4
139421,451167317,4.5
139421,067102423X,3.5
139421,671042858,4.5
139439,142001430,4.5
139462,679776818,2.5
139515,034540288X,3.5
139524,451526341,4.5
139548,044023722X,4
139570,552998486,4
139571,871136791,5
139586,316777730,4
139607,399146431,3.5
139607,449212602,4
139673,446605239,4
139675,140293248,3.5
139688,446531332,4.5
139706,345337662,5
139733,451191137,4
139734,385327943,4.5
139742,61099341,4
139742,375506039,4
139742,440224624,4
139742,446606324,3.5
139747,449212602,3.5
139747,553268880,4
139747,553275976,3.5
139779,743227441,4.5
139783,345391055,4
139826,142001740,4
139827,345370775,4.5
139827,515123447,4
139827,553563513,4
139828,142001740,5
139828,440221595,4.5
139831,316769509,4
139835,671042858,3.5
139844,385504209,4.5
139864,60175400,3.5
139912,399139540,4
139913,151008116,3.5
139913,385510438,3.5
139913,446605239,5
139913,452282152,2
139913,786868716,5
139934,039304016X,5
140000,142001430,5
140000,375725784,4
140000,380820889,5
140000,385482388,1.5
140000,425167720,5
140000,671028375,4.5
140000,679412956,5
140000,743418174,3
140000,1400031346,5
140005,60911271,4.5
140005,374129983,4.5
140036,316769487,0.5
140036,440430909,5
140036,785268839,5
140069,446601977,3.5
140069,571081827,4.5
140132,671003364,4
140133,671741195,3.5
140154,1570719586,3
140161,61007145,3
140167,61056928,5
140167,61092193,5
140175,60175400,4
140196,60958022,4
140223,345361792,5
140223,345370775,3.5
140223,425080021,2.5
140223,451132343,4
140223,451162072,3.5
140294,451166892,3.5
140294,553572997,4
140340,345361792,3
140340,044023722X,3.5
140358,60830484,2.5
140358,60987561,2.5
140358,316693251,2.5
140358,345337662,2.5
140358,345339967,2.5
140358,345427637,2.5
140358,375506039,2.5
140358,375727345,2.5
140358,399139540,2.5
140358,440214041,2.5
140358,440236703,2.5
140358,446802204,2.5
140358,451153553,2.5
140358,451167317,2.5
140358,451180429,2.5
140358,451188462,2.5
140358,452282829,2.5
140358,067102423X,2.5
140358,671038567,2.5
140358,679412956,2.5
140358,688162827,2.5
140410,345427637,4.5
140410,553572997,4.5
140424,374270325,5
140451,553572997,5
140555,60931671,4
140555,440935741,4
140555,804106304,5
140635,140348107,4
140662,60987561,5
140662,140293248,2
140662,446310786,5
140662,446527793,5
140662,446605239,5
140662,446608955,5
140662,446610399,5
140662,743412028,2.5
140734,525946284,5
140763,60921145,4
140763,014023313X,4
140763,142001740,3.5
140763,440900794,5
140763,571169341,2
140829,345348109,5
140879,452282152,4
140938,399141146,3
140947,60199652,4.5
140970,446605409,4
140975,425143325,4
140990,385475772,4.5
141010,1573226521,4
141023,446310786,2.5
141047,60175400,5
141047,446359203,5
141065,515130389,2.5
141065,743437640,4
141070,451524934,5
141089,449213447,3.5
141109,192860925,4
141109,446670251,4
141109,963270702,4.5
141126,786866276,4
141127,515130389,3
141157,786868716,5
141178,316168815,4
141183,671014196,4.5
141201,345389417,3.5
141210,451166892,4
141288,316693251,5
141308,451162072,4.5
141309,440343690,3
141309,671683993,3.5
141366,553260111,4.5
141444,61007145,2.5
141444,014034893X,4.5
141444,151008116,4
141444,312958129,2.5
141444,345378490,2.5
141444,345391055,2.5
141444,375727345,4.5
141444,446601241,2.5
141444,451176464,2.5
141444,553268880,2.5
141444,067102423X,3
141444,679439382,1
141444,743418174,4
141460,671014196,3
141491,142001740,5
141491,671014196,2.5
141493,140293248,3
141493,385336179,5
141493,440479002,5
141493,446605239,5
141493,449702545,4
141493,449702766,4
141493,671014196,3.5
141493,679721037,4
141493,743437640,4.5
141493,786868716,3.5
141493,842314296,5
141493,891075275,5
141496,440221595,5
141511,60934913,3.5
141511,316769487,0.5
141511,385475721,4.5
141511,802135226,2.5
141519,044023722X,4
141533,151008116,4
141579,380789019,3.5
141600,60976241,3.5
141600,393315703,4
141638,553288539,3.5
141684,767903862,3.5
141704,804106304,3.5
141710,014023313X,4.5
141710,316788228,4
141710,042511774X,4
141710,044023722X,3.5
141710,193156146X,5
141719,345337662,3.5
141719,038542471X,4
141753,151008116,4
141870,316693286,4
141888,446670251,5
141898,446365386,4.5
141901,60915544,4
141901,60927216,4
141901,61031127,5
141901,312954212,4.5
141901,385482388,3.5
141901,446602612,4.5
141901,743227441,5
141902,316969443,5
141942,451153553,3.5
141949,767905202,3.5
141958,038549744X,4
141958,446670251,3.5
141958,671038567,3
141994,446608955,3.5
142005,441783589,3.5
142026,802130348,3.5
142052,671038567,4.5
142062,60915544,5
142062,452282152,4.5
142065,671880608,4.5
142090,60958022,3
142090,385503857,3.5
142100,345361792,4
142103,553802496,5
142121,61015725,3.5
142121,140293248,3.5
142121,015100692X,3
142121,316143464,3.5
142121,316777730,3.5
142121,345361792,5
142121,380816547,3.5
142121,038531258X,4.5
142121,441011675,5
142121,445406518,3.5
142121,451166892,5
142134,60175400,4.5
142134,670891576,4.5
142143,345353749,4
142192,440241073,4.5
142253,446310786,4
142253,671729462,3.5
142256,60987561,4
142256,316168815,4.5
142256,375506039,4
142256,385502532,3
142256,446530522,4.5
142256,452282152,4.5
142256,452282829,4
142256,067168390X,4
142256,786868716,3.5
142331,60958022,2
142370,034540288X,4
142412,044023722X,4.5
142479,140094296,2.5
142479,375726403,4.5
142479,679776818,5
142486,385480016,3
142487,786868716,5
142524,60199652,4.5
142524,345361792,5
142524,345449347,3.5
142524,375726403,5
142524,380789035,4.5
142524,385482388,4.5
142524,385504209,5
142524,385722435,4
142524,399146431,4.5
142524,552996181,4.5
142524,553288202,4.5
142524,670843342,4
142524,679412956,3
142524,679463046,5
142524,1573227889,4
142545,375400117,3.5
142558,385475772,3.5
142579,446602612,4.5
142579,446606324,4.5
142579,446611808,5
142580,044023722X,3.5
142584,671722816,5
142584,743436210,4
142600,044023722X,2
142623,60915544,5
142623,316769487,4
142623,316777730,4
142623,394404289,4
142623,553375407,4
142623,679805273,4
142661,044651652X,0.5
142671,942494946,4.5
142675,671014196,4
142680,316769509,3.5
142680,451191137,3.5
142715,375703055,3.5
142715,452282829,1
142715,679433023,1.5
142715,743227441,5
142715,743418700,3.5
142745,375725784,3
142745,375726403,4
142745,440235596,3.5
142758,044900094X,3
142759,786868716,4.5
142766,380820846,4
142766,671880608,2.5
142801,446310786,5
142823,140132708,3.5
142823,679740244,2.5
142823,804106304,4.5
142839,451162072,2.5
142902,452282829,3.5
142970,804106304,3
142973,670241334,2.5
143011,60187271,3.5
143065,64405176,3.5
143132,446670251,5
143134,440241073,5
143134,553582747,4
143155,087516000X,4
143163,440700310,5
143163,446605239,5
143163,446608955,5
143163,446610399,5
143166,446608955,4
143175,60987049,3
143175,694523674,5
143175,743418174,4
143175,884046818,4
143211,345370775,3.5
143211,446602612,4
143236,446610399,3
143253,446608955,5
143264,380814021,3
143270,044651652X,4
143298,61015725,2
143302,316769487,5
143314,575074019,3
143319,553572997,2.5
143342,142001740,3
143353,679751521,2.5
143386,385504209,5
143388,802139256,2.5
143400,452282829,1.5
143413,142001740,4.5
143415,60915544,4
143415,60921145,2.5
143415,006097673X,5
143415,380401967,5
143415,553268880,4
143415,067940712X,4
143415,743227441,5
143415,804106304,5
143415,1573226521,4.5
143415,193156146X,4.5
143419,345361792,4.5
143419,380789019,4.5
143435,151008116,4.5
143445,034536676X,4
143463,142001430,3
143463,241141095,2.5
143497,015100692X,4
143497,425184943,4
143497,440241073,3.5
143507,553275976,4.5
143517,553582747,1.5
143535,60921145,4
143563,60168013,4
143576,385504209,5
143647,452282152,3.5
143685,345447867,4
143699,380564998,3.5
143715,60920432,4
143715,031218087X,3
143715,385475721,2.5
143715,743227441,3
143743,446670111,4.5
143763,345348109,3.5
143772,385502532,4.5
143792,60938455,2.5
143792,440204887,3.5
143792,446670251,3.5
143806,439010772,2.5
143807,440204887,5
143809,60915544,3.5
143809,380789019,4.5
143809,452282829,2.5
143856,440221595,4
143866,440236703,4.5
143875,441068804,5
143908,140298479,4
143909,60926317,3
143909,380727501,2.5
143909,451176464,3
143909,767902912,4
143965,449212602,3.5
143966,380789019,3
143968,067973449X,4
143968,684857820,4
143976,375411550,4
143976,786868716,3
144015,553293400,4
144017,446310786,2
144038,60921145,5
144038,375404031,5
144038,375726403,5
144038,385334036,3.5
144038,804106304,5
144038,081297106X,5
144056,671023187,3
144105,440204887,4
144110,671702513,3
144121,451524934,4
144151,451526341,3.5
144151,804106304,4.5
144186,449212602,5
144191,345337662,4.5
144194,380010038,4
144194,440984831,5
144229,64404773,4
144229,930031067,3.5
144255,038542471X,4
144255,385424728,3.5
144255,440214041,3
144255,446310786,5
144255,446527165,3
144255,449207757,3.5
144255,452282152,3.5
144255,671028375,2.5
144255,812521463,3
144255,1573228737,3.5
144259,20545509,3.5
144268,151002630,4
144268,449212602,5
144268,452282152,5
144318,345447867,4.5
144318,385508042,4.5
144318,451153553,3
144318,515114693,4
144318,553268880,3.5
144318,671001795,4.5
144333,316776963,4.5
144348,385504209,5
144349,345361792,4.5
144361,767900383,4.5
144395,441009425,4
144403,140298479,4.5
144419,452282829,4
144432,60958022,3.5
144455,449702766,5
144458,440222656,3
144478,425120279,5
144478,440214041,2.5
144478,743437640,4
144491,60175400,5
144516,60987561,2.5
144516,140298479,2.5
144516,375727345,3.5
144516,425162443,3.5
144516,425167313,2.5
144531,385336810,4.5
144531,385508042,4
144531,671001795,4.5
144531,743418174,4
144531,1573229725,4.5
144540,553575384,4.5
144549,375701427,4
144549,385491026,4
144549,385504209,3
144555,452282152,5
144555,804106304,4.5
144563,446610399,4.5
144582,312925883,5
144594,449212602,4
144595,452282152,2.5
144619,345391055,5
144619,034540288X,3.5
144619,375506039,4
144632,385510438,4
144707,316693286,3.5
144747,385336179,4.5
144791,446310786,5
144799,452282152,4
144811,440241073,3.5
144817,151006261,4
144822,440405483,4.5
144828,553275976,3.5
144847,439324599,3.5
144899,014023313X,3
144899,385334036,3
144910,140062866,4.5
144910,553258001,3.5
144910,553375407,2.5
144910,571169341,4
144918,64471969,2.5
144919,671014196,5
144925,446605239,5
144944,553274295,4
144946,375727345,3.5
144953,446601241,3.5
144978,446671002,4.5
144979,312925883,4
145012,385508042,4
145074,385334036,2.5
145099,61007226,3
145100,60256737,4
145109,345333926,5
145109,345337662,4.5
145109,345347951,5
145109,441810764,3.5
145109,451457994,5
145109,553288105,4.5
145109,586057242,5
145130,689800843,4.5
145131,446610399,4.5
145161,60938455,3.5
145165,671729462,4
145189,034536676X,5
145218,380727501,4.5
145225,316969443,3
145236,452282152,5
145286,375726403,3
145324,380789019,3
145344,394800893,5
145369,316693251,4.5
145369,316693286,4.5
145369,446601241,3.5
145429,385486804,4
145449,375726403,5
145449,446310786,5
145449,446674362,5
145451,446605239,5
145459,345370775,2.5
145461,553377876,3.5
145496,345337662,3.5
145501,385508042,3
145543,316776963,5
145543,452282829,4
145558,140042407,3.5
145612,140293248,3.5
145619,316710571,4.5
145619,671737821,4.5
145619,786868716,4
145621,440222656,4.5
145621,446610399,5
145635,142001740,4
145641,140293248,4
145641,014034893X,4.5
145641,446605239,3.5
145641,671001795,4
145644,140055770,3.5
145644,330332775,3.5
145688,375501851,5
145699,385504209,4
145737,60175400,5
145737,375726403,3.5
145737,385486804,3.5
145737,670894494,1.5
145765,70212570,4.5
145765,449211479,4.5
145769,034540047X,2.5
145798,805062971,4.5
145841,440241073,3.5
145845,345361792,4.5
145850,871136791,3.5
145861,068482499X,4.5
145861,874778883,4
145885,345370775,5
145887,380792745,4
145887,380816547,4.5
145961,440241073,2
145992,60938455,4
146000,044023722X,3
146106,60915544,5
146107,684841185,4.5
146113,316969443,4
146113,044023722X,3.5
146117,385502532,4
146155,671014196,2.5
146166,316969443,2.5
146183,8433914871,3.5
146199,440935741,5
146230,312283709,5
146230,440122090,4.5
146230,440984696,5
146230,446310786,5
146230,671042858,3
146274,743412028,3.5
146298,505524090,2.5
146310,375708111,5
146321,375406182,2.5
146322,609809547,4
146345,70212570,4.5
146348,60256664,5
146348,316769509,5
146348,316776963,5
146348,316777730,5
146348,385480016,5
146386,671759213,4
146397,60915544,5
146421,142001430,4
146421,575074019,1.5
146440,440241073,3.5
146468,316926051,3.5
146469,385504209,5
146517,345370775,4.5
146517,385504209,2.5
146530,60920432,4
146530,385504209,4
146530,446606324,5
146530,684857820,1.5
146559,380792745,4.5
146582,316769487,5
146585,375501851,4.5
146644,60987561,4
146709,375727345,4
146740,452282152,5
146745,446670251,4
146746,345416880,5
146749,316776963,3.5
146764,451171128,4.5
146778,142001740,4.5
146778,345361792,3.5
146781,385503857,5
146781,679749845,1
146803,60168013,4
146803,60175400,3.5
146803,142001740,3.5
146803,038542471X,4.5
146803,385424728,4
146803,385504209,2.5
146803,553802496,4.5
146855,140293248,3.5
146855,044023722X,3.5
146855,449212602,5
146855,452282152,4.5
146869,440204887,3.5
146888,60915544,5
146932,60809833,5
146932,375726403,4
146932,451167783,4.5
146991,142001740,3.5
146991,385475721,3
146991,385504209,3.5
147045,60175400,5
147045,452282152,4.5
147075,385336810,4.5
147141,60938455,2.5
147141,345337662,5
147141,375811745,3.5
147141,380816547,2.5
147166,553575384,4
147195,446671002,2.5
147214,345337662,5
147218,345338545,4
147223,698119320,4
147224,60557540,4.5
147224,042511774X,5
147224,671683993,4.5
147224,684857820,4
147307,015100692X,2
147307,440122090,3.5
147307,440235596,4
147331,446605409,3
147372,452282152,5
147385,446310786,4
147396,393319296,2
147400,451180429,2.5
147404,61099015,4.5
147404,812521463,2.5
147420,140045295,4
147420,671617028,5
147451,60938455,4
147451,014013168X,2.5
147451,316776963,3.5
147451,380817683,4
147451,439010772,4
147451,439010799,4.5
147451,446310786,4
147451,575048360,3.5
147451,689710895,4
147451,749748001,3.5
147451,1573225517,3
147498,385486804,4
147528,60517794,4.5
147534,553278118,3.5
147538,446610399,2
147607,61020710,3.5
147607,553582747,4
147625,345348109,4.5
147678,60934913,4
147678,140298479,4
147678,316776963,5
147678,440221595,4.5
147685,044023722X,3.5
147686,380789035,4.5
147686,671001795,4.5
147686,743418174,4.5
147698,345337662,5
147704,345337662,4.5
147734,553260111,2.5
147757,671776134,4
147764,316143464,4.5
147782,1400060737,4.5
147792,460882171,4
147792,553375407,5
147803,385504209,4
147805,671014196,4
147839,142001740,4
147839,316603287,1.5
147839,044023722X,4
147839,743227441,3
147847,345337662,2.5
147847,375727345,2.5
147847,380018179,2.5
147847,380600129,2.5
147847,380779617,2.5
147847,446310786,2.5
147847,446322490,2.5
147847,446605239,4.5
147847,451168364,5
147847,553260111,3.5
147847,553274295,5
147847,671042556,4.5
147847,671737619,2.5
147851,380789019,4
147851,185326041X,3
147900,140348107,4.5
147900,425168468,5
147944,385510438,4
147947,044023722X,3
147947,451186923,2.5
147947,452282152,3.5
147965,151006261,5
147965,015100692X,5
147965,871136791,5
148028,044020562X,2.5
148028,743436210,2.5
148030,380731851,4
148054,385486804,5
148109,375701427,3.5
148109,375726403,5
148123,031205436X,3.5
148123,804106304,4
148126,671742558,5
148136,743418174,4
148145,1573226521,2
148157,375727345,4
148192,345337662,4
148199,440214041,2.5
148201,151008116,4
148220,446608955,4
148239,60938455,4
148252,688162827,2.5
148258,385475772,2.5
148258,399151613,3
148258,805017305,4.5
148314,039304016X,4.5
148314,440224624,3.5
148314,446608955,4
148314,446610399,4
148314,452282829,3.5
148314,671617028,4
148314,743412028,4
148344,60931418,4
148348,689824750,5
148378,60915544,4
148408,380792745,3.5
148408,452282152,4.5
148461,671027344,1.5
148547,671741195,5
148547,671793489,5
148586,316168815,4
148586,743437640,4.5
148590,679441557,4.5
148605,60938455,5
148632,316777730,3.5
148632,451525302,3.5
148632,671027344,4
148650,590425919,4.5
148662,446605239,4
148664,446601977,5
148682,871137534,3.5
148695,316710571,5
148695,446605239,5
148698,553278118,4
148712,142001740,5
148712,399135782,5
148731,684856093,3
148739,440214041,2.5
148744,006080971X,4
148744,70212570,4
148744,451186923,4
148744,515125024,4.5
148744,553800914,4
148744,671759213,5
148784,375726403,4.5
148798,449204553,5
148798,786868716,4.5
148802,316702757,5
148804,385336810,4
148804,786868716,5
148824,385504209,4.5
148863,140230270,4
148898,316710571,5
148898,316969443,5
148898,446532452,5
148898,446605239,5
148898,786868716,5
148928,014023313X,4.5
148929,684813637,4.5
148934,345404114,2
148934,1400031346,4
148962,446601241,2.5
148965,451525949,5
148966,505525534,3.5
148986,671047329,2.5
149029,316969443,4
149069,60248025,5
149069,316693251,5
149069,316693286,5
149069,375400117,5
149071,142001740,3.5
149071,440235596,4.5
149071,446605239,3.5
149071,446608955,2.5
149071,515102636,4
149084,385504209,5
149084,425177173,4
149084,553572997,4.5
149084,679721037,4
149084,743227441,4.5
149084,767902513,3.5
149120,375727345,2
149120,385502532,4.5
149120,671776096,3.5
149120,671880608,3.5
149136,345389417,5
149140,446601241,5
149144,380792745,3
149162,345338545,5
149176,452269571,4
149187,385334036,4
149216,553274295,4
149231,316776963,3.5
149231,345361792,4
149231,385504209,3.5
149254,553375407,4.5
149267,142001740,3.5
149268,60921145,4
149291,425177173,4
149361,345326490,4.5
149361,385486804,4.5
149373,312958129,3
149430,375725784,4.5
149483,345347951,4.5
149483,345378490,4
149506,553287737,4
149510,345337662,3.5
149511,440204887,5
149511,553575384,4
149589,345347951,4
149589,451457994,5
149661,142001740,4
149661,038548951X,4
149667,60168013,4
149690,446314986,2.5
149712,345370775,3.5
149732,452282152,4.5
149777,312925883,4
149786,439010772,3.5
149792,385504209,4.5
149810,345402871,4.5
149907,312243111,4.5
149908,60938455,4
149908,380727501,5
149908,451166892,4
149908,743418174,3.5
149908,1573225517,5
149908,1573229725,5
149909,380820854,2.5
149934,014023313X,5
149934,375727345,4
149934,038531258X,2.5
149934,399141146,2.5
149934,446600253,3.5
149934,446605239,4.5
149936,375726403,4
149957,375727345,3.5
149983,380792745,4
150014,743418174,5
150042,449212602,4
150050,446606324,4
150067,399141146,4
150088,671042556,4
150124,553274295,5
150259,055329024X,5
150297,140293248,4
150344,140345353,3.5
150350,140049975,4.5
150379,140298479,2.5
150431,440222656,4
150471,786868716,5
150482,385486804,4
150482,140003065X,4.5
150498,70212570,5
150508,375726403,3.5
150554,345370775,5
150561,380005255,4
150561,451194004,4
150561,812519329,4
150576,60915544,4
150587,385475721,5
150587,684841185,5
150595,312925883,4
150611,044651652X,1.5
150639,446608955,3
150661,671001795,4
150663,031205436X,4
150663,394800796,4.5
150663,394823370,5
150663,679805273,5
150704,140293248,4.5
150704,446605239,0.5
150769,60915544,4.5
150817,385508042,2.5
150828,60168013,5
150863,440222656,3
150890,393319296,4.5
150896,61056928,4
150896,140049975,4
150896,385424728,3.5
150896,449213447,4
150896,486411435,4.5
150896,553260111,4
150896,671660632,4
150896,671868640,4
150907,553274295,3.5
150928,316776963,4
150928,826328091,5
150936,671023209,4.5
150966,446612731,4
150968,446531332,4
150968,446532452,4
150968,671014196,3
150968,743418174,3.5
150979,60175400,4.5
150979,60926317,4
150979,60987049,5
150979,140348107,4.5
150979,031205436X,3
150979,316769487,3.5
150979,375725784,3.5
150979,039480001X,4
150979,440998050,5
150979,451186923,3.5
150979,452282152,4.5
150979,452283868,3.5
150979,671461494,4
150979,671874330,3.5
151004,446605239,5
151043,446608955,5
151043,446670251,3.5
151070,316168815,4
151071,440221595,4
151081,440122090,4
151082,312283709,2.5
151086,142001740,4.5
151093,385504209,5
151101,385336179,3
151104,380731851,4.5
151104,440241073,4
151115,60557257,4
151115,517703963,5
151157,70212570,4
151165,375725784,3.5
151169,393318680,4.5
151235,385504209,4.5
151263,374129983,4
151303,684857820,3.5
151347,60934913,4.5
151370,553375407,3.5
151415,446341916,3.5
151459,440222656,4
151463,449204553,4.5
151470,61015725,5
151470,142001740,5
151493,014023313X,4.5
151495,671014196,3.5
151495,743437640,2.5
151503,044651652X,3
151537,399148248,3
151537,452282829,4
151573,385502532,5
151588,312064659,2.5
151608,156907380,1.5
151608,345361792,5
151651,316969443,4.5
151669,142001430,4
151702,671027344,5
151738,385504209,5
151739,452282152,3.5
151777,140348107,4
151780,671001795,4.5
151780,679745203,4
151787,440236703,4.5
151789,440901588,4.5
151799,380564998,4
151830,679776591,4.5
151843,671704664,4.5
151928,802139256,5
152016,440204887,5
152016,440998050,4
152020,038542471X,3.5
152036,044651652X,5
152047,452269571,4.5
152062,553278355,5
152070,451156609,3.5
152099,345334310,4
152099,380789035,5
152099,451156609,3.5
152099,067102423X,4.5
152136,671737821,4
152136,679751521,5
152186,312925883,4.5
152186,034540288X,4
152186,042511774X,2.5
152186,185326041X,4
152206,451192036,3
152206,451526341,3
152212,553377884,4.5
152243,044023722X,4.5
152260,671873113,2.5
152285,743412028,3.5
152307,440214041,2.5
152309,142001740,5
152309,394577787,4
152309,039592720X,5
152328,440222656,3
152345,440204887,5
152354,671705091,3.5
152357,316769487,5
152398,440412005,4.5
152409,140293248,4
152409,1573225517,5
152455,553375407,2.5
152468,671739743,5
152481,786868716,5
152483,140042598,4.5
152483,963270702,3
152493,60958022,5
152524,440236703,3.5
152562,014131088X,5
152579,60987561,4
152579,451524934,3.5
152605,385508042,4
152619,743437640,4.5
152640,380817683,3.5
152645,380789035,2.5
152645,380792745,2
152645,1573225517,3.5
