,userId,ISBN,bookRating,bookTitle
12018,162019,385336179,5.0,Shopaholic Ties the Knot
12019,162562,385336179,4.0,Shopaholic Ties the Knot
12020,164323,385336179,3.0,Shopaholic Ties the Knot
12021,164480,385336179,3.5,Shopaholic Ties the Knot
12022,168999,385336179,2.5,Shopaholic Ties the Knot
12023,169735,385336179,4.0,Shopaholic Ties the Knot
12024,170982,385336179,2.5,Shopaholic Ties the Knot
12025,177233,385336179,4.0,Shopaholic Ties the Knot
12026,181076,385336179,4.0,Shopaholic Ties the Knot
12027,185246,385336179,1.5,Shopaholic Ties the Knot
12028,194126,385336179,2.5,Shopaholic Ties the Knot
12029,200643,385336179,5.0,Shopaholic Ties the Knot
12030,204324,385336179,5.0,Shopaholic Ties the Knot
12031,208605,385336179,3.5,Shopaholic Ties the Knot
12032,208741,385336179,2.5,Shopaholic Ties the Knot
12033,210485,385336179,4.0,Shopaholic Ties the Knot
12034,211937,385336179,4.5,Shopaholic Ties the Knot
12035,215829,385336179,4.0,Shopaholic Ties the Knot
12036,226926,385336179,5.0,Shopaholic Ties the Knot
12037,227410,385336179,4.5,Shopaholic Ties the Knot
12038,229422,385336179,4.0,Shopaholic Ties the Knot
12039,229551,385336179,4.5,Shopaholic Ties the Knot
12040,231255,385336179,5.0,Shopaholic Ties the Knot
12041,239554,385336179,3.5,Shopaholic Ties the Knot
12042,244420,385336179,5.0,Shopaholic Ties the Knot
12043,248373,385336179,4.0,Shopaholic Ties the Knot
12044,249939,385336179,2.5,Shopaholic Ties the Knot
12045,3532,440900794,4.0,The Giver
12046,12774,440900794,4.0,The Giver
12047,16996,440900794,4.5,The Giver
12048,59059,440900794,3.5,The Giver
12049,107726,440900794,4.5,The Giver
12050,108285,440900794,5.0,The Giver
12051,123883,440900794,2.5,The Giver
12052,137052,440900794,5.0,The Giver
12053,140763,440900794,5.0,The Giver
12054,162052,440900794,5.0,The Giver
12055,166867,440900794,4.0,The Giver
12056,167442,440900794,5.0,The Giver
12057,243236,440900794,3.5,The Giver
12058,3542,044651652X,1.5,The Bridges of Madison County
12059,3556,044651652X,5.0,The Bridges of Madison County
12060,5582,044651652X,3.5,The Bridges of Madison County
12061,8234,044651652X,2.5,The Bridges of Madison County
12062,11676,044651652X,4.0,The Bridges of Madison County
12063,12567,044651652X,4.5,The Bridges of Madison County
12064,13552,044651652X,4.0,The Bridges of Madison County
12065,14422,044651652X,3.5,The Bridges of Madison County
12066,16795,044651652X,4.5,The Bridges of Madison County
12067,17950,044651652X,4.5,The Bridges of Madison County
12068,18172,044651652X,4.5,The Bridges of Madison County
12069,19153,044651652X,3.5,The Bridges of Madison County
12070,21659,044651652X,5.0,The Bridges of Madison County
12071,24627,044651652X,3.0,The Bridges of Madison County
12072,28619,044651652X,5.0,The Bridges of Madison County
12073,28634,044651652X,5.0,The Bridges of Madison County
12074,29855,044651652X,4.5,The Bridges of Madison County
12075,30610,044651652X,5.0,The Bridges of Madison County
12076,31332,044651652X,3.5,The Bridges of Madison County
12077,31594,044651652X,2.5,The Bridges of Madison County
12078,31683,044651652X,5.0,The Bridges of Madison County
12079,31950,044651652X,4.5,The Bridges of Madison County
12080,33999,044651652X,4.0,The Bridges of Madison County
12081,34133,044651652X,5.0,The Bridges of Madison County
12082,36978,044651652X,5.0,The Bridges of Madison County
12083,37310,044651652X,4.0,The Bridges of Madison County
12084,37538,044651652X,2.5,The Bridges of Madison County
12085,37693,044651652X,3.5,The Bridges of Madison County
12086,38482,044651652X,2.5,The Bridges of Madison County
12087,39281,044651652X,4.5,The Bridges of Madison County
12088,47126,044651652X,5.0,The Bridges of Madison County
12089,48579,044651652X,5.0,The Bridges of Madison County
12090,50650,044651652X,4.0,The Bridges of Madison County
12091,54289,044651652X,4.0,The Bridges of Madison County
12092,55492,044651652X,3.5,The Bridges of Madison County
12093,59269,044651652X,3.0,The Bridges of Madison County
12094,60050,044651652X,5.0,The Bridges of Madison County
12095,61017,044651652X,4.0,The Bridges of Madison County
12096,61900,044651652X,4.5,The Bridges of Madison County
12097,62891,044651652X,3.5,The Bridges of Madison County
12098,65258,044651652X,3.5,The Bridges of Madison County
12099,65345,044651652X,2.0,The Bridges of Madison County
12100,68184,044651652X,3.5,The Bridges of Madison County
12101,69232,044651652X,4.5,The Bridges of Madison County
12102,71207,044651652X,4.5,The Bridges of Madison County
12103,75491,044651652X,4.0,The Bridges of Madison County
12104,78777,044651652X,5.0,The Bridges of Madison County
12105,81490,044651652X,2.0,The Bridges of Madison County
12106,81854,044651652X,4.0,The Bridges of Madison County
12107,82414,044651652X,3.0,The Bridges of Madison County
12108,85526,044651652X,2.5,The Bridges of Madison County
12109,87929,044651652X,4.5,The Bridges of Madison County
12110,89991,044651652X,5.0,The Bridges of Madison County
12111,91103,044651652X,3.0,The Bridges of Madison County
12112,92979,044651652X,0.5,The Bridges of Madison County
12113,94985,044651652X,3.5,The Bridges of Madison County
12114,100256,044651652X,5.0,The Bridges of Madison County
12115,101336,044651652X,4.0,The Bridges of Madison County
12116,101876,044651652X,4.0,The Bridges of Madison County
12117,102760,044651652X,4.0,The Bridges of Madison County
12118,103336,044651652X,3.0,The Bridges of Madison County
12119,104665,044651652X,4.0,The Bridges of Madison County
12120,105358,044651652X,1.5,The Bridges of Madison County
12121,106816,044651652X,3.5,The Bridges of Madison County
12122,108392,044651652X,4.0,The Bridges of Madison County
12123,109013,044651652X,5.0,The Bridges of Madison County
12124,109574,044651652X,5.0,The Bridges of Madison County
12125,110440,044651652X,1.5,The Bridges of Madison County
12126,112765,044651652X,5.0,The Bridges of Madison County
12127,115896,044651652X,4.0,The Bridges of Madison County
12128,116113,044651652X,4.0,The Bridges of Madison County
12129,119575,044651652X,2.5,The Bridges of Madison County
12130,120782,044651652X,4.5,The Bridges of Madison County
12131,121817,044651652X,3.5,The Bridges of Madison County
12132,123186,044651652X,3.5,The Bridges of Madison County
12133,125060,044651652X,4.5,The Bridges of Madison County
12134,125216,044651652X,4.5,The Bridges of Madison County
12135,126693,044651652X,5.0,The Bridges of Madison County
12136,126812,044651652X,0.5,The Bridges of Madison County
12137,129410,044651652X,3.5,The Bridges of Madison County
12138,133280,044651652X,4.0,The Bridges of Madison County
12139,134837,044651652X,3.5,The Bridges of Madison County
12140,142661,044651652X,0.5,The Bridges of Madison County
12141,143270,044651652X,4.0,The Bridges of Madison County
12142,150611,044651652X,1.5,The Bridges of Madison County
12143,151503,044651652X,3.0,The Bridges of Madison County
12144,152036,044651652X,5.0,The Bridges of Madison County
12145,153718,044651652X,4.0,The Bridges of Madison County
12146,153797,044651652X,4.5,The Bridges of Madison County
12147,154021,044651652X,5.0,The Bridges of Madison County
12148,161234,044651652X,2.5,The Bridges of Madison County
12149,163804,044651652X,2.5,The Bridges of Madison County
12150,167556,044651652X,2.5,The Bridges of Madison County
12151,168816,044651652X,4.0,The Bridges of Madison County
12152,170317,044651652X,3.0,The Bridges of Madison County
12153,171026,044651652X,5.0,The Bridges of Madison County
12154,174375,044651652X,3.0,The Bridges of Madison County
12155,175517,044651652X,4.0,The Bridges of Madison County
12156,178522,044651652X,5.0,The Bridges of Madison County
12157,182113,044651652X,4.5,The Bridges of Madison County
12158,183995,044651652X,3.5,The Bridges of Madison County
12159,186017,044651652X,4.5,The Bridges of Madison County
12160,196149,044651652X,3.5,The Bridges of Madison County
12161,198213,044651652X,3.5,The Bridges of Madison County
12162,199390,044651652X,4.0,The Bridges of Madison County
12163,201924,044651652X,5.0,The Bridges of Madison County
12164,205919,044651652X,2.0,The Bridges of Madison County
12165,207686,044651652X,3.5,The Bridges of Madison County
12166,212009,044651652X,4.0,The Bridges of Madison County
12167,213150,044651652X,4.0,The Bridges of Madison County
12168,216427,044651652X,4.0,The Bridges of Madison County
12169,218608,044651652X,2.5,The Bridges of Madison County
12170,220551,044651652X,5.0,The Bridges of Madison County
12171,224249,044651652X,3.5,The Bridges of Madison County
12172,224944,044651652X,3.5,The Bridges of Madison County
12173,225834,044651652X,2.5,The Bridges of Madison County
12174,226482,044651652X,3.5,The Bridges of Madison County
12175,227313,044651652X,2.5,The Bridges of Madison County
12176,228438,044651652X,4.0,The Bridges of Madison County
12177,228913,044651652X,3.5,The Bridges of Madison County
12178,229313,044651652X,4.5,The Bridges of Madison County
12179,230798,044651652X,4.0,The Bridges of Madison County
12180,232131,044651652X,2.5,The Bridges of Madison County
12181,233769,044651652X,4.5,The Bridges of Madison County
12182,238644,044651652X,5.0,The Bridges of Madison County
12183,238781,044651652X,5.0,The Bridges of Madison County
12184,241214,044651652X,4.0,The Bridges of Madison County
12185,242073,044651652X,5.0,The Bridges of Madison County
12186,242247,044651652X,4.0,The Bridges of Madison County
12187,246766,044651652X,2.5,The Bridges of Madison County
12188,250709,044651652X,5.0,The Bridges of Madison County
12189,3569,679441557,4.5,Ladder of Years
12190,13551,679441557,4.0,Ladder of Years
12191,21014,679441557,4.0,Ladder of Years
12192,66189,679441557,2.5,Ladder of Years
12193,112672,679441557,4.5,Ladder of Years
12194,133747,679441557,3.5,Ladder of Years
12195,148590,679441557,4.5,Ladder of Years
12196,187932,679441557,4.5,Ladder of Years
12197,233125,679441557,3.5,Ladder of Years
12198,236408,679441557,4.0,Ladder of Years
12199,236757,679441557,2.0,Ladder of Years
12200,243759,679441557,2.5,Ladder of Years
12201,3578,60987049,4.5,Microserfs
12202,9943,60987049,2.0,Microserfs
12203,15654,60987049,4.0,Microserfs
12204,20605,60987049,3.5,Microserfs
12205,42093,60987049,4.5,Microserfs
12206,42419,60987049,5.0,Microserfs
12207,67591,60987049,4.5,Microserfs
12208,69684,60987049,3.0,Microserfs
12209,86242,60987049,4.5,Microserfs
12210,90049,60987049,3.0,Microserfs
12211,100694,60987049,3.5,Microserfs
12212,113030,60987049,4.5,Microserfs
12213,113068,60987049,4.0,Microserfs
12214,143175,60987049,3.0,Microserfs
12215,150979,60987049,5.0,Microserfs
12216,171818,60987049,2.5,Microserfs
12217,183923,60987049,3.5,Microserfs
12218,209817,60987049,5.0,Microserfs
12219,225002,60987049,3.5,Microserfs
12220,3578,345347951,4.0,Childhood's End
12221,5609,345347951,5.0,Childhood's End
12222,8971,345347951,2.0,Childhood's End
12223,37168,345347951,5.0,Childhood's End
12224,55548,345347951,5.0,Childhood's End
12225,62544,345347951,4.0,Childhood's End
12226,68436,345347951,4.0,Childhood's End
12227,100906,345347951,3.5,Childhood's End
12228,113723,345347951,3.5,Childhood's End
12229,145109,345347951,5.0,Childhood's End
12230,149483,345347951,4.5,Childhood's End
12231,149589,345347951,4.0,Childhood's End
12232,169770,345347951,4.0,Childhood's End
12233,178587,345347951,3.5,Childhood's End
12234,187822,345347951,5.0,Childhood's End
12235,204864,345347951,5.0,Childhood's End
12236,209160,345347951,4.0,Childhood's End
12237,238178,345347951,3.5,Childhood's End
12238,3578,1573225517,5.0,High Fidelity
12239,7226,1573225517,4.5,High Fidelity
12240,8066,1573225517,3.5,High Fidelity
12241,8681,1573225517,5.0,High Fidelity
12242,15527,1573225517,5.0,High Fidelity
12243,20265,1573225517,4.5,High Fidelity
12244,26761,1573225517,4.0,High Fidelity
12245,30052,1573225517,2.5,High Fidelity
12246,36715,1573225517,5.0,High Fidelity
12247,44893,1573225517,4.0,High Fidelity
12248,53301,1573225517,4.5,High Fidelity
12249,57234,1573225517,4.0,High Fidelity
12250,58594,1573225517,4.5,High Fidelity
12251,60240,1573225517,4.0,High Fidelity
12252,70541,1573225517,5.0,High Fidelity
12253,71853,1573225517,5.0,High Fidelity
12254,81087,1573225517,4.0,High Fidelity
12255,87742,1573225517,4.5,High Fidelity
12256,95554,1573225517,4.0,High Fidelity
12257,96554,1573225517,4.0,High Fidelity
12258,101606,1573225517,4.5,High Fidelity
12259,112953,1573225517,4.5,High Fidelity
12260,113378,1573225517,2.5,High Fidelity
12261,114306,1573225517,4.5,High Fidelity
12262,115700,1573225517,4.0,High Fidelity
12263,131594,1573225517,5.0,High Fidelity
12264,147451,1573225517,3.0,High Fidelity
12265,149908,1573225517,5.0,High Fidelity
12266,152409,1573225517,5.0,High Fidelity
12267,152645,1573225517,3.5,High Fidelity
12268,156150,1573225517,3.5,High Fidelity
12269,156670,1573225517,4.5,High Fidelity
12270,162028,1573225517,3.0,High Fidelity
12271,162796,1573225517,4.0,High Fidelity
12272,171818,1573225517,5.0,High Fidelity
12273,173679,1573225517,3.5,High Fidelity
12274,179532,1573225517,3.5,High Fidelity
12275,180651,1573225517,4.0,High Fidelity
12276,182425,1573225517,3.0,High Fidelity
12277,184299,1573225517,4.0,High Fidelity
12278,199881,1573225517,4.0,High Fidelity
12279,203883,1573225517,4.5,High Fidelity
12280,209516,1573225517,3.5,High Fidelity
12281,220688,1573225517,5.0,High Fidelity
12282,227758,1573225517,4.5,High Fidelity
12283,229741,1573225517,4.5,High Fidelity
12284,231393,1573225517,4.0,High Fidelity
12285,247840,1573225517,5.0,High Fidelity
12286,3583,340821191,3.0,The White Road
12287,3594,60808241,3.5,Gaudy Night
12288,3596,60199652,5.0,Prodigal Summer
12289,6563,60199652,4.0,Prodigal Summer
12290,8245,60199652,3.0,Prodigal Summer
12291,11676,60199652,5.0,Prodigal Summer
12292,13221,60199652,4.5,Prodigal Summer
12293,13354,60199652,4.0,Prodigal Summer
12294,21874,60199652,4.5,Prodigal Summer
12295,24433,60199652,4.0,Prodigal Summer
12296,24878,60199652,3.5,Prodigal Summer
12297,26057,60199652,4.0,Prodigal Summer
12298,28177,60199652,3.0,Prodigal Summer
12299,29526,60199652,5.0,Prodigal Summer
12300,32087,60199652,3.5,Prodigal Summer
12301,36554,60199652,5.0,Prodigal Summer
12302,48046,60199652,5.0,Prodigal Summer
12303,54283,60199652,5.0,Prodigal Summer
12304,55187,60199652,5.0,Prodigal Summer
12305,55787,60199652,3.0,Prodigal Summer
12306,66105,60199652,4.0,Prodigal Summer
12307,69078,60199652,4.0,Prodigal Summer
12308,79712,60199652,2.0,Prodigal Summer
12309,80826,60199652,4.0,Prodigal Summer
12310,83736,60199652,5.0,Prodigal Summer
12311,88693,60199652,4.5,Prodigal Summer
12312,95907,60199652,3.5,Prodigal Summer
12313,98386,60199652,4.0,Prodigal Summer
12314,100459,60199652,4.0,Prodigal Summer
12315,102477,60199652,4.5,Prodigal Summer
12316,110912,60199652,4.5,Prodigal Summer
12317,111174,60199652,5.0,Prodigal Summer
12318,116904,60199652,5.0,Prodigal Summer
12319,135615,60199652,4.5,Prodigal Summer
12320,138647,60199652,5.0,Prodigal Summer
12321,140947,60199652,4.5,Prodigal Summer
12322,142524,60199652,4.5,Prodigal Summer
12323,152971,60199652,3.5,Prodigal Summer
12324,154818,60199652,2.5,Prodigal Summer
12325,159817,60199652,5.0,Prodigal Summer
12326,161681,60199652,4.0,Prodigal Summer
12327,161880,60199652,3.0,Prodigal Summer
12328,171088,60199652,4.5,Prodigal Summer
12329,176342,60199652,5.0,Prodigal Summer
12330,176903,60199652,4.5,Prodigal Summer
12331,192844,60199652,3.5,Prodigal Summer
12332,201923,60199652,5.0,Prodigal Summer
12333,216679,60199652,4.0,Prodigal Summer
12334,219065,60199652,4.0,Prodigal Summer
12335,225471,60199652,3.5,Prodigal Summer
12336,229703,60199652,4.0,Prodigal Summer
12337,236352,60199652,3.5,Prodigal Summer
12338,236757,60199652,2.0,Prodigal Summer
12339,239143,60199652,3.0,Prodigal Summer
12340,242299,60199652,4.5,Prodigal Summer
12341,244057,60199652,5.0,Prodigal Summer
12342,3640,375703764,3.0,House of Leaves
12343,5286,375703764,3.5,House of Leaves
12344,6680,375703764,5.0,House of Leaves
12345,8253,375703764,5.0,House of Leaves
12346,8681,375703764,5.0,House of Leaves
12347,17003,375703764,4.0,House of Leaves
12348,20172,375703764,4.5,House of Leaves
12349,26206,375703764,4.5,House of Leaves
12350,34752,375703764,2.0,House of Leaves
12351,40415,375703764,4.5,House of Leaves
12352,52888,375703764,5.0,House of Leaves
12353,55490,375703764,5.0,House of Leaves
12354,56272,375703764,4.5,House of Leaves
12355,73039,375703764,4.0,House of Leaves
12356,86189,375703764,5.0,House of Leaves
12357,95025,375703764,5.0,House of Leaves
12358,95359,375703764,5.0,House of Leaves
12359,98930,375703764,4.0,House of Leaves
12360,101606,375703764,3.5,House of Leaves
12361,104190,375703764,2.5,House of Leaves
12362,104864,375703764,4.0,House of Leaves
12363,105214,375703764,3.5,House of Leaves
12364,107417,375703764,3.5,House of Leaves
12365,124078,375703764,5.0,House of Leaves
12366,153787,375703764,5.0,House of Leaves
12367,154346,375703764,4.0,House of Leaves
12368,162639,375703764,2.5,House of Leaves
12369,162738,375703764,3.0,House of Leaves
12370,177458,375703764,4.0,House of Leaves
12371,184235,375703764,3.0,House of Leaves
12372,210959,375703764,5.0,House of Leaves
12373,215986,375703764,4.5,House of Leaves
12374,225996,375703764,5.0,House of Leaves
12375,236251,375703764,5.0,House of Leaves
12376,239594,375703764,4.5,House of Leaves
12377,246311,375703764,3.0,House of Leaves
12378,3660,425161617,1.5,The Accidental Tourist
12379,15918,425161617,4.0,The Accidental Tourist
12380,71786,425161617,3.5,The Accidental Tourist
12381,3709,067102423X,5.0,Bag of Bones
12382,11676,067102423X,4.0,Bag of Bones
12383,12538,067102423X,4.0,Bag of Bones
12384,14623,067102423X,5.0,Bag of Bones
12385,16687,067102423X,4.0,Bag of Bones
12386,19659,067102423X,4.0,Bag of Bones
12387,27704,067102423X,4.5,Bag of Bones
12388,30219,067102423X,5.0,Bag of Bones
12389,30333,067102423X,2.5,Bag of Bones
12390,31826,067102423X,5.0,Bag of Bones
12391,36956,067102423X,4.0,Bag of Bones
12392,41111,067102423X,4.5,Bag of Bones
12393,43619,067102423X,5.0,Bag of Bones
12394,45416,067102423X,3.5,Bag of Bones
12395,51883,067102423X,5.0,Bag of Bones
12396,60263,067102423X,5.0,Bag of Bones
12397,61854,067102423X,4.5,Bag of Bones
12398,67810,067102423X,5.0,Bag of Bones
12399,70189,067102423X,4.5,Bag of Bones
12400,70666,067102423X,2.5,Bag of Bones
12401,71752,067102423X,4.0,Bag of Bones
12402,73681,067102423X,4.5,Bag of Bones
12403,76218,067102423X,1.5,Bag of Bones
12404,76888,067102423X,3.5,Bag of Bones
12405,77491,067102423X,5.0,Bag of Bones
12406,78579,067102423X,4.0,Bag of Bones
12407,80510,067102423X,3.5,Bag of Bones
12408,84724,067102423X,4.0,Bag of Bones
12409,88412,067102423X,4.0,Bag of Bones
12410,94519,067102423X,2.5,Bag of Bones
12411,98026,067102423X,4.0,Bag of Bones
12412,100579,067102423X,5.0,Bag of Bones
12413,104399,067102423X,5.0,Bag of Bones
12414,106849,067102423X,5.0,Bag of Bones
12415,111847,067102423X,5.0,Bag of Bones
12416,113334,067102423X,3.5,Bag of Bones
12417,115224,067102423X,4.0,Bag of Bones
12418,120967,067102423X,4.0,Bag of Bones
12419,126492,067102423X,5.0,Bag of Bones
12420,126812,067102423X,4.0,Bag of Bones
12421,128835,067102423X,4.5,Bag of Bones
12422,138198,067102423X,2.5,Bag of Bones
12423,138656,067102423X,1.5,Bag of Bones
12424,139421,067102423X,3.5,Bag of Bones
12425,140358,067102423X,2.5,Bag of Bones
12426,141444,067102423X,3.0,Bag of Bones
12427,152099,067102423X,4.5,Bag of Bones
12428,155204,067102423X,4.0,Bag of Bones
12429,158295,067102423X,4.0,Bag of Bones
12430,158433,067102423X,3.5,Bag of Bones
12431,160186,067102423X,5.0,Bag of Bones
12432,163570,067102423X,4.5,Bag of Bones
12433,171283,067102423X,2.0,Bag of Bones
12434,177432,067102423X,4.5,Bag of Bones
12435,181436,067102423X,4.0,Bag of Bones
12436,182459,067102423X,5.0,Bag of Bones
12437,184299,067102423X,3.5,Bag of Bones
12438,187256,067102423X,5.0,Bag of Bones
12439,187863,067102423X,4.5,Bag of Bones
12440,193529,067102423X,2.5,Bag of Bones
12441,193676,067102423X,5.0,Bag of Bones
12442,197424,067102423X,2.5,Bag of Bones
12443,198045,067102423X,3.5,Bag of Bones
12444,198557,067102423X,4.5,Bag of Bones
12445,200246,067102423X,3.5,Bag of Bones
12446,206691,067102423X,2.5,Bag of Bones
12447,209373,067102423X,4.0,Bag of Bones
12448,210685,067102423X,4.0,Bag of Bones
12449,211117,067102423X,4.0,Bag of Bones
12450,212797,067102423X,4.0,Bag of Bones
12451,213760,067102423X,4.0,Bag of Bones
12452,219683,067102423X,2.0,Bag of Bones
12453,219726,067102423X,5.0,Bag of Bones
12454,223892,067102423X,2.5,Bag of Bones
12455,226564,067102423X,5.0,Bag of Bones
12456,228145,067102423X,5.0,Bag of Bones
12457,229630,067102423X,4.0,Bag of Bones
12458,232606,067102423X,4.5,Bag of Bones
12459,244742,067102423X,4.0,Bag of Bones
12460,3719,051512608X,3.5,The Reef
12461,11676,051512608X,3.5,The Reef
12462,20149,051512608X,3.5,The Reef
12463,30933,051512608X,4.5,The Reef
12464,31652,051512608X,2.5,The Reef
12465,45557,051512608X,3.0,The Reef
12466,55728,051512608X,4.0,The Reef
12467,61028,051512608X,4.0,The Reef
12468,109427,051512608X,2.0,The Reef
12469,109519,051512608X,4.0,The Reef
12470,109899,051512608X,3.5,The Reef
12471,112979,051512608X,1.5,The Reef
12472,114368,051512608X,5.0,The Reef
12473,123883,051512608X,2.5,The Reef
12474,126693,051512608X,5.0,The Reef
12475,130784,051512608X,3.5,The Reef
12476,138439,051512608X,4.0,The Reef
12477,156759,051512608X,1.5,The Reef
12478,178022,051512608X,2.5,The Reef
12479,181796,051512608X,3.0,The Reef
12480,192245,051512608X,2.0,The Reef
12481,207349,051512608X,4.5,The Reef
12482,207860,051512608X,4.5,The Reef
12483,214138,051512608X,3.0,The Reef
12484,223587,051512608X,4.0,The Reef
12485,227520,051512608X,3.5,The Reef
12486,227589,051512608X,5.0,The Reef
12487,233578,051512608X,3.5,The Reef
12488,235099,051512608X,4.0,The Reef
12489,237411,051512608X,2.0,The Reef
12490,242499,051512608X,4.5,The Reef
12491,243943,051512608X,3.5,The Reef
12492,248615,051512608X,2.5,The Reef
12493,3761,156001454,4.5,Winterdance: The Fine Madness of Running the Iditarod
12494,11676,156001454,5.0,Winterdance: The Fine Madness of Running the Iditarod
12495,56959,156001454,5.0,Winterdance: The Fine Madness of Running the Iditarod
12496,66684,156001454,5.0,Winterdance: The Fine Madness of Running the Iditarod
12497,89602,156001454,3.5,Winterdance: The Fine Madness of Running the Iditarod
12498,111133,156001454,5.0,Winterdance: The Fine Madness of Running the Iditarod
12499,3780,743437640,4.0,The Mulberry Tree
12500,11676,743437640,1.5,The Mulberry Tree
12501,20126,743437640,4.0,The Mulberry Tree
12502,25981,743437640,2.5,The Mulberry Tree
12503,32108,743437640,3.5,The Mulberry Tree
12504,32329,743437640,3.5,The Mulberry Tree
12505,43481,743437640,4.0,The Mulberry Tree
12506,52802,743437640,4.0,The Mulberry Tree
12507,60397,743437640,4.0,The Mulberry Tree
12508,72214,743437640,4.0,The Mulberry Tree
12509,82936,743437640,5.0,The Mulberry Tree
12510,91647,743437640,3.5,The Mulberry Tree
12511,112001,743437640,5.0,The Mulberry Tree
12512,113673,743437640,5.0,The Mulberry Tree
12513,125031,743437640,3.0,The Mulberry Tree
12514,130570,743437640,3.5,The Mulberry Tree
12515,133296,743437640,4.0,The Mulberry Tree
12516,134690,743437640,5.0,The Mulberry Tree
12517,141065,743437640,4.0,The Mulberry Tree
12518,141493,743437640,4.5,The Mulberry Tree
12519,144478,743437640,4.0,The Mulberry Tree
12520,148586,743437640,4.5,The Mulberry Tree
12521,151495,743437640,2.5,The Mulberry Tree
12522,152619,743437640,4.5,The Mulberry Tree
12523,153662,743437640,4.5,The Mulberry Tree
12524,162519,743437640,3.5,The Mulberry Tree
12525,162639,743437640,4.0,The Mulberry Tree
12526,165252,743437640,4.0,The Mulberry Tree
12527,174320,743437640,4.5,The Mulberry Tree
12528,179739,743437640,3.0,The Mulberry Tree
12529,180495,743437640,4.0,The Mulberry Tree
12530,181513,743437640,3.0,The Mulberry Tree
12531,193499,743437640,4.0,The Mulberry Tree
12532,204621,743437640,4.5,The Mulberry Tree
12533,206764,743437640,4.0,The Mulberry Tree
12534,207990,743437640,3.5,The Mulberry Tree
12535,210348,743437640,5.0,The Mulberry Tree
12536,211915,743437640,3.5,The Mulberry Tree
12537,214138,743437640,3.0,The Mulberry Tree
12538,224997,743437640,5.0,The Mulberry Tree
12539,225087,743437640,5.0,The Mulberry Tree
12540,233976,743437640,4.5,The Mulberry Tree
12541,238008,743437640,4.0,The Mulberry Tree
12542,3789,380017601,5.0,Love Story
12543,52199,380017601,5.0,Love Story
12544,55492,380017601,4.5,Love Story
12545,69780,380017601,4.0,Love Story
12546,115490,380017601,2.5,Love Story
12547,120093,380017601,2.5,Love Story
12548,153662,380017601,5.0,Love Story
12549,168064,380017601,3.5,Love Story
12550,173679,380017601,3.0,Love Story
12551,200607,380017601,3.5,Love Story
12552,241565,380017601,2.5,Love Story
12553,247447,380017601,5.0,Love Story
12554,3799,140293442,4.0,Fever Pitch
12555,23902,140293442,4.5,Fever Pitch
12556,28784,140293442,3.5,Fever Pitch
12557,81950,140293442,3.5,Fever Pitch
12558,134434,140293442,3.5,Fever Pitch
12559,137190,140293442,3.5,Fever Pitch
12560,159863,140293442,3.5,Fever Pitch
12561,177277,140293442,3.5,Fever Pitch
12562,180651,140293442,3.5,Fever Pitch
12563,209536,140293442,4.0,Fever Pitch
12564,233858,140293442,2.0,Fever Pitch
12565,239468,140293442,3.5,Fever Pitch
12566,3827,140132708,5.0,Midnight's Children
12567,30906,140132708,4.5,Midnight's Children
12568,41177,140132708,4.0,Midnight's Children
12569,59305,140132708,5.0,Midnight's Children
12570,74295,140132708,4.0,Midnight's Children
12571,85161,140132708,4.5,Midnight's Children
12572,92853,140132708,4.5,Midnight's Children
12573,98887,140132708,1.0,Midnight's Children
12574,106901,140132708,3.0,Midnight's Children
12575,124322,140132708,5.0,Midnight's Children
12576,127832,140132708,3.5,Midnight's Children
12577,142823,140132708,3.5,Midnight's Children
12578,205867,140132708,4.5,Midnight's Children
12579,218073,140132708,5.0,Midnight's Children
12580,225659,140132708,4.0,Midnight's Children
12581,245988,140132708,3.5,Midnight's Children
12582,246759,140132708,3.5,Midnight's Children
12583,3827,375714383,4.5,Born Free: A Lioness of Two Worlds
12584,3840,399147853,4.5,Time and Chance
12585,48025,399147853,3.5,Time and Chance
12586,57105,399147853,3.0,Time and Chance
12587,98391,399147853,4.5,Time and Chance
12588,245163,399147853,4.0,Time and Chance
12589,248718,399147853,4.5,Time and Chance
12590,3917,031205436X,5.0,Generation X: Tales for an Accelerated Culture
12591,9806,031205436X,4.0,Generation X: Tales for an Accelerated Culture
12592,44852,031205436X,2.5,Generation X: Tales for an Accelerated Culture
12593,69078,031205436X,3.5,Generation X: Tales for an Accelerated Culture
12594,69721,031205436X,3.5,Generation X: Tales for an Accelerated Culture
12595,74665,031205436X,4.0,Generation X: Tales for an Accelerated Culture
12596,86123,031205436X,0.5,Generation X: Tales for an Accelerated Culture
12597,100906,031205436X,4.0,Generation X: Tales for an Accelerated Culture
12598,109403,031205436X,3.0,Generation X: Tales for an Accelerated Culture
12599,113030,031205436X,5.0,Generation X: Tales for an Accelerated Culture
12600,116866,031205436X,4.0,Generation X: Tales for an Accelerated Culture
12601,117594,031205436X,4.0,Generation X: Tales for an Accelerated Culture
12602,126604,031205436X,3.5,Generation X: Tales for an Accelerated Culture
12603,127826,031205436X,3.0,Generation X: Tales for an Accelerated Culture
12604,134419,031205436X,4.0,Generation X: Tales for an Accelerated Culture
12605,137816,031205436X,4.0,Generation X: Tales for an Accelerated Culture
12606,148123,031205436X,3.5,Generation X: Tales for an Accelerated Culture
12607,150663,031205436X,4.0,Generation X: Tales for an Accelerated Culture
